ID,category,product_title,product_ribbon,product_prev_price,product_curr_price,product_app_price,product_weight,weight_gm,weight_ml
0,appliances,Vanicream Moisturizing Lotion,SOLD OUT,,3220.0,3123.0,453gm,453.0,
1,appliances,REVLON PERFECT HEAT™ FAST AND LIGHT HAIR DRYER,SOLD OUT,,3350.0,,,,
2,appliances,Vigor Professional Hairstyling Iron V129A,SOLD OUT,,1550.0,1504.0,,,
3,appliances,V&G Professional Hair Straightener v4,SOLD OUT,,1700.0,1649.0,,,
4,appliances,TONI & GUY Style Fix Straightener,SOLD OUT,,3250.0,3153.0,,,
5,appliances,Sokany 608A Nano Silver Professional Hair Straightener Brush,SOLD OUT,,1650.0,1601.0,,,
