ID,category,product_title,product_ribbon,product_prev_price,product_curr_price,product_app_price,product_weight,weight_gm,weight_ml
0,uncategorized,Focallure Glowmax Face Primer (Fa138),SALE,550.0,470.0,447.0,25gm,25.0,
1,uncategorized,Rongon Herbals Sweet Almond Oil,SOLD OUT,220.0,215.0,209.0,,,
