,category,product_title,product_ribbon,product_prev_price,product_curr_price,product_app_price,product_weight
0,uncategorized,Focallure Glowmax Face Primer (Fa138),,৳ 220.00,৳ 550.00,App Price: ৳ 534.00,25gm
1,uncategorized,Rongon Herbals Sweet Almond Oil,SOLD OUT,৳ 220.00,৳ 550.00,App Price: ৳ 209.00,
