,category,product_title,product_ribbon,product_prev_price,product_curr_price,product_app_price,product_weight
1107,mom-&-baby,Parachute Just for Baby - Baby Oil 200ml (Toothpaste Free),SOLD OUT,nan,৳ 340.00,,200ml
1108,mom-&-baby,Kodomo Baby Shampoo Original 0+,SOLD OUT,nan,৳ 827.00,,400ml
1109,mom-&-baby,Kodomo Baby Powder SUNSHINE KIDS,SOLD OUT,nan,৳ 693.00,,400gm
1110,mom-&-baby,Johnson & Johnson Baby Lotion,SOLD OUT,nan,৳ 650.00,App Price: ৳ 631.00,500ml
1111,mom-&-baby,Kodomo Baby Shampoo 3+,SOLD OUT,nan,৳ 320.00,,100ml
1112,mom-&-baby,Parachute Just for Baby - Baby Oil 200ml (Toothpaste Free),SOLD OUT,nan,৳ 340.00,,200ml
1113,mom-&-baby,Pinkfong - Baby Shark Bubble Bath,SOLD OUT,nan,৳ 950.00,App Price: ৳ 922.00,400ml
1114,mom-&-baby,Kodomo Baby Shampoo Original 0+,SOLD OUT,nan,৳ 827.00,,400ml
1115,mom-&-baby,Kodomo Baby Powder SUNSHINE KIDS,SOLD OUT,nan,৳ 693.00,,400gm
1116,mom-&-baby,Dove Sensitive moisture Head to Toe Wash,SOLD OUT,nan,৳ 750.00,App Price: ৳ 728.00,200ml
1117,mom-&-baby,Aveeno Baby Continuous Protection,SOLD OUT,nan,"৳ 2,650.00",App Price: ৳ 2571.00,88ml
1118,mom-&-baby,Dove Baby Moisturizing Cream,SOLD OUT,nan,৳ 850.00,App Price: ৳ 825.00,150ml
1119,mom-&-baby,Johnson & Johnson Baby Lotion,SOLD OUT,nan,৳ 650.00,App Price: ৳ 631.00,500ml
1120,mom-&-baby,Kodomo Baby Shampoo 3+,SOLD OUT,nan,৳ 320.00,,100ml
1121,mom-&-baby,Mamaearth Gentle Cleansing Shampoo for Babies,SOLD OUT,nan,৳ 450.00,App Price: ৳ 437.00,200ml
1122,mom-&-baby,Mamaearth Fruit Punch Toothpaste for Babies,SOLD OUT,nan,৳ 290.00,App Price: ৳ 281.00,50ml
1123,mom-&-baby,Mamaearth Gentle Cleansing Shampoo for Babies,SOLD OUT,nan,৳ 450.00,App Price: ৳ 437.00,200ml
1124,mom-&-baby,Mamaearth Fruit Punch Toothpaste for Babies,SOLD OUT,nan,৳ 290.00,App Price: ৳ 281.00,50ml
1125,mom-&-baby,Mamaearth Gentle Cleansing Shampoo for Babies,SOLD OUT,nan,৳ 450.00,App Price: ৳ 437.00,200ml
